"","type","street","month","latitude","longitude","ward"
"8848","theft-from-the-person","On or near Lower Trinity Street","2017-06","52.475192","-1.881514","Nechells"
"8849","theft-from-the-person","On or near Printing House Street","2017-06","52.484115","-1.896068","Ladywood"
"8850","theft-from-the-person","On or near Beak Street","2017-06","52.476550","-1.901636","Ladywood"
"8851","theft-from-the-person","On or near Lower Trinity Street","2017-06","52.475192","-1.881514","Nechells"
"8852","theft-from-the-person","On or near Parking Area","2017-06","52.472891","-1.901291","Ladywood"
"8853","theft-from-the-person","On or near Shopping Area","2017-06","52.482067","-1.897796","Ladywood"
"8854","theft-from-the-person","On or near Lower Trinity Street","2017-06","52.475192","-1.881514","Nechells"
"8855","theft-from-the-person","On or near Nightclub","2017-06","52.474394","-1.914670","Ladywood"
"8856","theft-from-the-person","On or near Further/higher Educational Building","2017-06","52.488244","-1.889358","Nechells"
"8857","theft-from-the-person","On or near New Street","2017-06","52.479273","-1.899834","Ladywood"
"8858","vehicle-crime","On or near Sheepcote Street","2017-06","52.477514","-1.916034","Ladywood"
"8859","vehicle-crime","On or near St Martin's Street","2017-06","52.473388","-1.915894","Ladywood"
"8860","vehicle-crime","On or near Pedestrian Subway","2017-06","52.477928","-1.893624","Ladywood"
"8861","vehicle-crime","On or near Irving Street","2017-06","52.472631","-1.901954","Ladywood"
"8862","vehicle-crime","On or near Conference/exhibition Centre","2017-06","52.478868","-1.910789","Ladywood"
"8863","vehicle-crime","On or near Pannel Croft","2017-06","52.495025","-1.901846","Aston"
"8864","vehicle-crime","On or near Shopping Area","2017-06","52.479577","-1.888172","Nechells"
"8865","vehicle-crime","On or near Hadfield Croft","2017-06","52.492188","-1.906624","Aston"
"8866","vehicle-crime","On or near Moss House Close","2017-06","52.472524","-1.915057","Ladywood"
"8867","vehicle-crime","On or near Bordesley Street","2017-06","52.478201","-1.887734","Nechells"
"8868","vehicle-crime","On or near Horse Fair","2017-06","52.474229","-1.899683","Nechells"
"8869","vehicle-crime","On or near Parking Area","2017-06","52.472895","-1.895079","Nechells"
"8870","vehicle-crime","On or near Unett Street","2017-06","52.492125","-1.907228","Aston"
"8871","vehicle-crime","On or near Parking Area","2017-06","52.477951","-1.899263","Ladywood"
"8872","vehicle-crime","On or near Unett Street","2017-06","52.492125","-1.907228","Aston"
"8873","vehicle-crime","On or near Snow Hill Queensway","2017-06","52.484918","-1.898864","Ladywood"
"8874","vehicle-crime","On or near St Martin's Street","2017-06","52.473388","-1.915894","Ladywood"
"8875","vehicle-crime","On or near Pedestrian Subway","2017-06","52.485072","-1.900145","Aston"
"8876","vehicle-crime","On or near Ludgate Hill","2017-06","52.484131","-1.903740","Ladywood"
"8877","vehicle-crime","On or near Parking Area","2017-06","52.486801","-1.916384","Ladywood"
"8878","vehicle-crime","On or near Granville Street","2017-06","52.474920","-1.909428","Ladywood"
"8879","vehicle-crime","On or near New Street","2017-06","52.479273","-1.899834","Ladywood"
"8880","vehicle-crime","On or near Andover Street","2017-06","52.480213","-1.885741","Nechells"
"8881","vehicle-crime","On or near Park/open Space","2017-06","52.478330","-1.881255","Nechells"
"8882","vehicle-crime","On or near Bond Street","2017-06","52.487465","-1.902687","Aston"
"8883","vehicle-crime","On or near Charles Henry Street","2017-06","52.469932","-1.889816","Nechells"
"8884","vehicle-crime","On or near Corporation Street","2017-06","52.483726","-1.892918","Ladywood"
"8885","vehicle-crime","On or near Great Barr Street","2017-06","52.478579","-1.878648","Nechells"
"8886","vehicle-crime","On or near Navigation Street","2017-06","52.477845","-1.902119","Ladywood"
"8887","vehicle-crime","On or near Mosborough Crescent","2017-06","52.493051","-1.906445","Aston"
"8888","vehicle-crime","On or near Lench Street","2017-06","52.486190","-1.894222","Aston"
"8889","vehicle-crime","On or near Nightclub","2017-06","52.475571","-1.914403","Ladywood"
"8890","vehicle-crime","On or near Supermarket","2017-06","52.475915","-1.905392","Ladywood"
"8891","vehicle-crime","On or near Ellis Street","2017-06","52.474897","-1.902141","Ladywood"
"8892","vehicle-crime","On or near Shopping Area","2017-06","52.473964","-1.884403","Nechells"
"8893","vehicle-crime","On or near Supermarket","2017-06","52.475915","-1.905392","Ladywood"
"8894","vehicle-crime","On or near Supermarket","2017-06","52.475915","-1.905392","Ladywood"
"8895","vehicle-crime","On or near Nightclub","2017-06","52.475316","-1.898415","Nechells"
"8896","vehicle-crime","On or near Stainsby Avenue","2017-06","52.492883","-1.909877","Aston"
"8897","vehicle-crime","On or near Vyse Street","2017-06","52.491472","-1.911132","Ladywood"
"8898","vehicle-crime","On or near Anderton Street","2017-06","52.482910","-1.917731","Ladywood"
"8899","vehicle-crime","On or near Upper William Street","2017-06","52.475523","-1.910428","Ladywood"
"8900","vehicle-crime","On or near Worcester Street","2017-06","52.478083","-1.895758","Ladywood"
"8901","vehicle-crime","On or near Parking Area","2017-06","52.483060","-1.903197","Ladywood"
"8902","vehicle-crime","On or near Tenby Street","2017-06","52.485523","-1.913780","Ladywood"
"8903","vehicle-crime","On or near Nightclub","2017-06","52.474769","-1.899653","Nechells"
"8904","vehicle-crime","On or near Parking Area","2017-06","52.483060","-1.903197","Ladywood"
"8905","vehicle-crime","On or near Parking Area","2017-06","52.483060","-1.903197","Ladywood"
"8906","vehicle-crime","On or near Hall Street","2017-06","52.488351","-1.908326","Ladywood"
"8907","vehicle-crime","On or near Parking Area","2017-06","52.482404","-1.892847","Ladywood"
"8908","vehicle-crime","On or near Pedestrian Subway","2017-06","52.475237","-1.900241","Ladywood"
"8909","vehicle-crime","On or near Shopping Area","2017-06","52.473964","-1.884403","Nechells"
"8910","vehicle-crime","On or near Pedestrian Subway","2017-06","52.470876","-1.911512","Ladywood"
"8911","vehicle-crime","On or near Nightclub","2017-06","52.474394","-1.914670","Ladywood"
"8912","vehicle-crime","On or near Ellis Street","2017-06","52.474897","-1.902141","Ladywood"
"8913","vehicle-crime","On or near Parking Area","2017-06","52.483060","-1.903197","Ladywood"
"8914","vehicle-crime","On or near Mosborough Crescent","2017-06","52.493051","-1.906445","Aston"
"8915","vehicle-crime","On or near Ludgate Hill","2017-06","52.484131","-1.903740","Ladywood"
"8916","vehicle-crime","On or near St Martin's Street","2017-06","52.473388","-1.915894","Ladywood"
"8917","vehicle-crime","On or near Kilby Avenue","2017-06","52.479882","-1.920505","Ladywood"
"8918","vehicle-crime","On or near Navigation Street","2017-06","52.477845","-1.902119","Ladywood"
"8919","vehicle-crime","On or near Shopping Area","2017-06","52.479577","-1.888172","Nechells"
"8920","vehicle-crime","On or near Ellen Street","2017-06","52.487505","-1.919534","Soho"
"8921","vehicle-crime","On or near Milk Street","2017-06","52.476132","-1.885707","Nechells"
"8922","vehicle-crime","On or near Charlotte Street","2017-06","52.483154","-1.907571","Ladywood"
"8923","vehicle-crime","On or near Rake Way","2017-06","52.474276","-1.913743","Ladywood"
"8924","vehicle-crime","On or near St Martin's Street","2017-06","52.473388","-1.915894","Ladywood"
"8925","vehicle-crime","On or near Bromsgrove Street","2017-06","52.473040","-1.897022","Nechells"
"8926","vehicle-crime","On or near Bordesley Street","2017-06","52.478201","-1.887734","Nechells"
"8927","vehicle-crime","On or near Further/higher Educational Building","2017-06","52.475448","-1.885768","Nechells"
"8928","vehicle-crime","On or near St Martin's Street","2017-06","52.473388","-1.915894","Ladywood"
"8929","vehicle-crime","On or near Nightclub","2017-06","52.474394","-1.914670","Ladywood"
"8930","vehicle-crime","On or near Supermarket","2017-06","52.475915","-1.905392","Ladywood"
"8931","vehicle-crime","On or near Howard Street","2017-06","52.488671","-1.904349","Aston"
"8932","vehicle-crime","On or near Princip Street","2017-06","52.487755","-1.895338","Aston"
"8933","vehicle-crime","On or near Parking Area","2017-06","52.477882","-1.903385","Ladywood"
"8934","vehicle-crime","On or near Pedestrian Subway","2017-06","52.485072","-1.900145","Aston"
"8935","vehicle-crime","On or near Washington Street","2017-06","52.474126","-1.905823","Ladywood"
"8936","vehicle-crime","On or near Pedestrian Subway","2017-06","52.492333","-1.887580","Nechells"
"8937","vehicle-crime","On or near Parking Area","2017-06","52.474235","-1.895841","Nechells"
"8938","vehicle-crime","On or near Ryland Street","2017-06","52.475349","-1.917996","Ladywood"
"8939","vehicle-crime","On or near Barn Street","2017-06","52.478126","-1.884068","Nechells"
"8940","vehicle-crime","On or near Bond Street","2017-06","52.487465","-1.902687","Aston"
"8941","vehicle-crime","On or near New Street","2017-06","52.479273","-1.899834","Ladywood"
"8942","vehicle-crime","On or near Parade","2017-06","52.481753","-1.909267","Ladywood"
"8943","vehicle-crime","On or near Ellis Street","2017-06","52.474897","-1.902141","Ladywood"
"8944","vehicle-crime","On or near Sherlock Street","2017-06","52.483733","-1.901444","Ladywood"
"8945","vehicle-crime","On or near Parking Area","2017-06","52.482404","-1.892847","Ladywood"
"8946","vehicle-crime","On or near Ridley Street","2017-06","52.473857","-1.906265","Ladywood"
"8947","vehicle-crime","On or near Nightclub","2017-06","52.474394","-1.914670","Ladywood"
"8948","vehicle-crime","On or near Shopping Area","2017-06","52.473964","-1.884403","Nechells"
"8949","vehicle-crime","On or near Swallow Street","2017-06","52.478556","-1.903237","Ladywood"
"8950","vehicle-crime","On or near Parking Area","2017-06","52.483060","-1.903197","Ladywood"
"8951","vehicle-crime","On or near Essington Street","2017-06","52.475932","-1.915507","Ladywood"
"8952","vehicle-crime","On or near Spencer Street","2017-06","52.489000","-1.910784","Ladywood"
"8953","vehicle-crime","On or near Parking Area","2017-06","52.488407","-1.912140","Ladywood"
"8954","vehicle-crime","On or near Barr Street","2017-06","52.491822","-1.909747","Aston"
"8955","vehicle-crime","On or near Rake Way","2017-06","52.474276","-1.913743","Ladywood"
"8956","vehicle-crime","On or near Pedestrian Subway","2017-06","52.479878","-1.892382","Ladywood"
"8957","vehicle-crime","On or near Bracebridge Street","2017-06","52.494044","-1.890492","Aston"
"8958","vehicle-crime","On or near Rake Way","2017-06","52.474276","-1.913743","Ladywood"
"8959","vehicle-crime","On or near Anderton Street","2017-06","52.482910","-1.917731","Ladywood"
"8960","vehicle-crime","On or near Princip Street","2017-06","52.487755","-1.895338","Aston"
"8961","vehicle-crime","On or near Further/higher Educational Building","2017-06","52.486429","-1.911525","Ladywood"
"8962","vehicle-crime","On or near Pedestrian Subway","2017-06","52.478997","-1.893194","Ladywood"
"8963","vehicle-crime","On or near Suffolk Place","2017-06","52.476218","-1.901387","Ladywood"
"8964","vehicle-crime","On or near Pedestrian Subway","2017-06","52.485072","-1.900145","Aston"
"8965","vehicle-crime","On or near Cox Street","2017-06","52.486388","-1.905311","Ladywood"
"8966","vehicle-crime","On or near Sandy Way","2017-06","52.474537","-1.913301","Ladywood"
"8967","vehicle-crime","On or near Newton Street","2017-06","52.482908","-1.893568","Ladywood"
"8968","vehicle-crime","On or near Nightclub","2017-06","52.475648","-1.887490","Nechells"
"8969","vehicle-crime","On or near Pedestrian Subway","2017-06","52.472036","-1.899777","Nechells"
"8970","vehicle-crime","On or near Essington Street","2017-06","52.475932","-1.915507","Ladywood"
"8971","vehicle-crime","On or near Seymour Street","2017-06","52.480460","-1.890584","Nechells"
"8972","vehicle-crime","On or near Anderton Street","2017-06","52.482910","-1.917731","Ladywood"
"8973","vehicle-crime","On or near Wrentham Street","2017-06","52.470901","-1.897159","Nechells"
"8974","vehicle-crime","On or near Nightclub","2017-06","52.474394","-1.914670","Ladywood"
"8975","vehicle-crime","On or near Ludgate Hill","2017-06","52.484131","-1.903740","Ladywood"
"8976","vehicle-crime","On or near Constitution Hill","2017-06","52.487601","-1.904425","Aston"
"8977","vehicle-crime","On or near Ludgate Hill","2017-06","52.484131","-1.903740","Ladywood"
"8978","vehicle-crime","On or near Mosborough Crescent","2017-06","52.493051","-1.906445","Aston"
"8979","vehicle-crime","On or near Supermarket","2017-06","52.475915","-1.905392","Ladywood"
"8980","vehicle-crime","On or near Pannel Croft","2017-06","52.495025","-1.901846","Aston"
"8981","vehicle-crime","On or near Bagot Street","2017-06","52.489254","-1.892227","Aston"
"8982","vehicle-crime","On or near Parking Area","2017-06","52.472975","-1.916616","Ladywood"
"8983","vehicle-crime","On or near Supermarket","2017-06","52.475915","-1.905392","Ladywood"
"8984","vehicle-crime","On or near Parking Area","2017-06","52.488407","-1.912140","Ladywood"
"8985","vehicle-crime","On or near Sports/recreation Area","2017-06","52.485616","-1.905901","Ladywood"
"8986","vehicle-crime","On or near Nightclub","2017-06","52.474394","-1.914670","Ladywood"
"8987","vehicle-crime","On or near Ridley Street","2017-06","52.473857","-1.906265","Ladywood"
"8988","vehicle-crime","On or near Further/higher Educational Building","2017-06","52.488244","-1.889358","Nechells"
"8989","vehicle-crime","On or near Sherlock Street","2017-06","52.469901","-1.895262","Nechells"
"8990","vehicle-crime","On or near New Street","2017-06","52.479273","-1.899834","Ladywood"
"8991","vehicle-crime","On or near Temple Row","2017-06","52.480611","-1.898815","Ladywood"
"8992","vehicle-crime","On or near Supermarket","2017-06","52.482715","-1.898516","Ladywood"
"8993","vehicle-crime","On or near Pedestrian Subway","2017-06","52.472036","-1.899777","Nechells"
"8994","vehicle-crime","On or near Lawford Close","2017-06","52.483290","-1.878856","Nechells"
"8995","vehicle-crime","On or near Irving Street","2017-06","52.472631","-1.901954","Ladywood"
